0
6
0
3
6
4
3
2
2
3
2
3
1
4
1
3
2
2
4
0
4
4
0
2
2
0
6
2
4
1
4
0
0
0
6
4
4
0
0
2
3
4
3
2
4
0
6
6
6
2
2
2
3
0
2
4
4
3
3
4
6
6
4
4
6
6
6
2
6
0
6
6
6
6
6
6
6
6
6
6
6
6
6
