0
6
6
5
5
2
3
6
5
2
3
0
1
2
2
5
0
0
0
0
0
5
0
5
1
1
2
2
2
2
5
5
5
0
6
6
6
6
5
6
6
6
6
6
6
6
6
6
6
5
6
0
1
2
2
5
0
0
0
0
0
5
0
5
5
1
2
2
2
6
5
6
5
0
6
6
6
5
6
6
