0
6
5
3
2
4
6
3
2
6
6
6
3
2
3
6
4
0
4
5
1
6
6
6
4
3
2
0
0
6
3
5
6
3
6
5
3
3
1
5
3
3
1
6
1
4
4
2
4
2
2
1
3
2
4
6
3
1
5
5
3
4
0
1
6
4
0
5
3
5
0
0
